NUMERO_NF;SERIE;EMPRESA;FORNECEDOR;DATA_EMISSAO;DATA_ENTRADA;CGO;VALOR_TOTAL;SITUACAO_;SITUACAO;SEQNOTAFISCAL;SEQAUXNOTAFISCAL;SITUACAO_CONFERENCIA;USUARIO_CONFERENCIA;CHAVE_ACESSO
43062;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-05-00.00.00.000000;2026-09-07-00.00.00.000000;57;12499,56;RECEBIDA;I;;91033;LIBERADA;;21260903835761000151550030000430621635642169
43063;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-05-00.00.00.000000;2026-09-07-00.00.00.000000;57;14259,5;RECEBIDA;I;;91034;LIBERADA;;21260903835761000151550030000430631163289352
2220;3;R027-EMP.PNS;27-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-05-00.00.00.000000;2026-09-05-00.00.00.000000;202;52,9;RECEBIDA;I;;91306;LIBERADA;;21260907555950002760550030000022201296099262
42209;3;R014-CANT.CEU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-03-00.00.00.000000;2026-09-05-00.00.00.000000;51;4870,7;RECEBIDA;I;;91414;LIBERADA;;21260903835761000151550030000422091900029244
182768;3;C001-CD BR;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-05-00.00.00.000000;2026-09-07-00.00.00.000000;71;5946,56;RECEBIDA;I;;91683;LIBERADA;;21260903835761002600550030001827681408091227
1386391;3;C001-CD BR;9363-KORIN AGROPECUARIA LTDA;2026-08-29-00.00.00.000000;2026-09-07-00.00.00.000000;1;19524,4;RECEBIDA;I;;88185;LIBERADA;;35260800153705000300550030013863911284851424
1385445;3;C001-CD BR;9363-KORIN AGROPECUARIA LTDA;2026-08-26-00.00.00.000000;2026-09-07-00.00.00.000000;1;17512,65;RECEBIDA;I;;91198;LIBERADA;;35260800153705000300550030013854451268487622
1363316;1;C001-CD BR;13481-FRUTAMINA COMERCIAL AGRICOLA LTDA;2026-09-01-00.00.00.000000;2026-09-07-00.00.00.000000;1;1237,5;RECEBIDA;I;;90402;LIBERADA;;35260906103610000105550010013633161168865774
1363317;1;C001-CD BR;13481-FRUTAMINA COMERCIAL AGRICOLA LTDA;2026-09-01-00.00.00.000000;2026-09-07-00.00.00.000000;1;3100;RECEBIDA;I;;90409;LIBERADA;;35260906103610000105550010013633171315598624
1363318;1;C001-CD BR;13481-FRUTAMINA COMERCIAL AGRICOLA LTDA;2026-09-01-00.00.00.000000;2026-09-07-00.00.00.000000;1;1690;RECEBIDA;I;;90446;LIBERADA;;35260906103610000105550010013633181571010751
330608;1;R001-EMP.CALHAU;4643-RICCO ALIMENTOS;2026-09-07-00.00.00.000000;2026-09-08-00.00.00.000000;18;4954,25;RECEBIDA;I;;92233;LIBERADA;;21260929356859000110550010003306081845215812
330781;1;R001-EMP.CALHAU;4643-RICCO ALIMENTOS;2026-09-07-00.00.00.000000;2026-09-08-00.00.00.000000;18;2866,5;RECEBIDA;I;;92245;LIBERADA;;21260929356859000110550010003307811411187318
1574127;1;R001-EMP.CALHAU;7712-REIJERS PRODUCAO DE ROSAS LTDA;2026-08-18-00.00.00.000000;2026-09-08-00.00.00.000000;16;672;RECEBIDA;I;;92220;LIBERADA;;23260804375045000100550010015741271998875400
110137;3;R001-EMP.CALHAU;8345-TERRA NORDESTE ATACADO DE GENEROS ALIMEN;2026-09-05-00.00.00.000000;2026-09-08-00.00.00.000000;18;3373,12;RECEBIDA;I;;92224;LIBERADA;;21260929658992000120550030001101371031750851
110194;3;R001-EMP.CALHAU;8345-TERRA NORDESTE ATACADO DE GENEROS ALIMEN;2026-09-07-00.00.00.000000;2026-09-08-00.00.00.000000;18;39,6;RECEBIDA;I;;92240;LIBERADA;;21260929658992000120550030001101941031764999
110193;3;R001-EMP.CALHAU;8345-TERRA NORDESTE ATACADO DE GENEROS ALIMEN;2026-09-07-00.00.00.000000;2026-09-08-00.00.00.000000;18;2445,23;RECEBIDA;I;;92241;LIBERADA;;21260929658992000120550030001101931031764924
16582;1;R001-EMP.CALHAU;20749-C A PIVATTO COMERCIO LTDA;2026-09-05-00.00.00.000000;2026-09-08-00.00.00.000000;18;465;RECEBIDA;I;;92223;LIBERADA;;21260923828178000120550010000165821100165826
16615;1;R001-EMP.CALHAU;20749-C A PIVATTO COMERCIO LTDA;2026-09-07-00.00.00.000000;2026-09-08-00.00.00.000000;18;1000;RECEBIDA;I;;92243;LIBERADA;;21260923828178000120550010000166151100166159
42381;3;R015-S.FRANC 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-03-00.00.00.000000;2026-09-05-00.00.00.000000;67;7384;RECEBIDA;I;;90128;LIBERADA;;21260903835761000151550030000423811469581220
42886;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;56;694,2;RECEBIDA;I;;90874;LIBERADA;;21260903835761000151550030000428861867264083
42564;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;51;387,44;RECEBIDA;I;;90263;LIBERADA;;21260903835761000151550030000425641766924998
42884;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;56;1091,08;RECEBIDA;I;;90872;LIBERADA;;21260903835761000151550030000428841212597883
42881;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;56;3279,48;RECEBIDA;I;;90869;LIBERADA;;21260903835761000151550030000428811123007710
43078;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-05-00.00.00.000000;2026-09-05-00.00.00.000000;58;11264,5;RECEBIDA;I;;91060;LIBERADA;;21260903835761000151550030000430781449305441
43045;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-05-00.00.00.000000;2026-09-05-00.00.00.000000;57;573,09;RECEBIDA;I;;91016;LIBERADA;;21260903835761000151550030000430451756545066
43071;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-05-00.00.00.000000;2026-09-05-00.00.00.000000;51;306,4;RECEBIDA;I;;91042;LIBERADA;;21260903835761000151550030000430711343304564
43047;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-05-00.00.00.000000;2026-09-05-00.00.00.000000;57;572,8;RECEBIDA;I;;91018;LIBERADA;;21260903835761000151550030000430471195833160
43046;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-05-00.00.00.000000;2026-09-05-00.00.00.000000;57;12962,76;RECEBIDA;I;;91017;LIBERADA;;21260903835761000151550030000430461536449189
3599;3;R028-EMP.TURU;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-05-00.00.00.000000;2026-09-05-00.00.00.000000;50;2283,16;RECEBIDA;I;;91345;LIBERADA;;21260907555950005000550030000035991389479669
43265;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-05-00.00.00.000000;2026-09-05-00.00.00.000000;58;123,66;RECEBIDA;I;;91353;LIBERADA;;21260903835761000151550030000432651233668425
42558;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;51;332,31;RECEBIDA;I;;90257;LIBERADA;;21260903835761000151550030000425581335525817
1115;3;R064-EMP.THE;64-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-07-00.00.00.000000;2026-09-07-00.00.00.000000;202;51,03;RECEBIDA;I;;91692;LIBERADA;;22260907555950006405550030000011151368762869
347537;1;C001-CD BR;2874-COSTA SUL PESCADOS S/A;2026-08-31-00.00.00.000000;2026-09-07-00.00.00.000000;100;1720,8;RECEBIDA;I;;88504;LIBERADA;;42260881599359000129550010003475371406977797
347538;1;C001-CD BR;2874-COSTA SUL PESCADOS S/A;2026-08-31-00.00.00.000000;2026-09-07-00.00.00.000000;1;47856;RECEBIDA;I;;88195;LIBERADA;;42260881599359000129550010003475381112537894
16508;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-07-00.00.00.000000;5;23,64;RECEBIDA;I;;91696;LIBERADA;;23260924675719000190570010000165081000343301
16510;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-07-00.00.00.000000;5;147,97;RECEBIDA;I;;91706;LIBERADA;;23260924675719000190570010000165101000343326
16490;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-07-00.00.00.000000;5;464,92;RECEBIDA;I;;91708;LIBERADA;;23260924675719000190570010000164901000343127
42628;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-07-00.00.00.000000;55;12990,81;RECEBIDA;I;;90491;LIBERADA;;21260903835761000151550030000426281496116109
42917;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-07-00.00.00.000000;55;3423,12;RECEBIDA;I;;90909;LIBERADA;;21260903835761000151550030000429171336617404
43121;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-05-00.00.00.000000;2026-09-07-00.00.00.000000;55;1328,1;RECEBIDA;I;;91180;LIBERADA;;21260903835761000151550030000431211485651640
43120;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-05-00.00.00.000000;2026-09-07-00.00.00.000000;55;7351,69;RECEBIDA;I;;91179;LIBERADA;;21260903835761000151550030000431201889230933
43136;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-05-00.00.00.000000;2026-09-07-00.00.00.000000;55;5627,74;RECEBIDA;I;;91209;LIBERADA;;21260903835761000151550030000431361767882880
818265;1;R012-4BOCAS;5935-STTAR DISTRIBUIDORA EIRELI;2026-09-03-00.00.00.000000;2026-09-05-00.00.00.000000;8;620,42;RECEBIDA;I;;91415;LIBERADA;;21260930673825000138550010008182651000191103
607191;1;C001-CD BR;3078-NUTRIZA AGROINDUSTRIAL ALIMENT;2026-08-28-00.00.00.000000;2026-09-05-00.00.00.000000;1;64619;RECEBIDA;I;;86415;LIBERADA;;52260837020260000139550010006071911222105072
607190;1;C001-CD BR;3078-NUTRIZA AGROINDUSTRIAL ALIMENT;2026-08-28-00.00.00.000000;2026-09-05-00.00.00.000000;1;171313,2;RECEBIDA;I;;86416;LIBERADA;;52260837020260000139550010006071901149837296
53462;1;C001-CD BR;13655-GUIDARA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;2026-08-21-00.00.00.000000;2026-09-05-00.00.00.000000;1;9240,94;RECEBIDA;I;;85292;LIBERADA;;35260818293459000196550010000534621507919166
182627;3;C001-CD BR;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-05-00.00.00.000000;71;23233,28;RECEBIDA;I;;88648;LIBERADA;;21260903835761002600550030001826271657974795
179753;4;C001-CD BR;10-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-01-00.00.00.000000;2026-09-05-00.00.00.000000;70;20607,16;RECEBIDA;I;;88638;LIBERADA;;21260907555950001012550040001797531881508456
4198;1;R064-EMP.THE;4966-J L DIAS;2026-09-05-00.00.00.000000;2026-09-07-00.00.00.000000;18;1200;RECEBIDA;I;;91578;LIBERADA;;22260955049752000139550010000041981100041989
74806;1;R064-EMP.THE;6016-SB DISTRIBUIDORA DE FRUTAS LTD;2026-09-05-00.00.00.000000;2026-09-07-00.00.00.000000;18;978;RECEBIDA;I;;91546;LIBERADA;;22260916661520000347550010000748061403705014
16598;1;R001-EMP.CALHAU;20749-C A PIVATTO COMERCIO LTDA;2026-09-07-00.00.00.000000;2026-09-08-00.00.00.000000;18;282;RECEBIDA;I;;92244;LIBERADA;;21260923828178000120550010000165981100165982
5189;1;R001-EMP.CALHAU;20226-TOP MORANGOS E VERDURAS FARIA LTDA;2026-09-07-00.00.00.000000;2026-09-08-00.00.00.000000;18;960;RECEBIDA;I;;92229;LIBERADA;;21260944286411000160550010000051891100051899
5193;1;R001-EMP.CALHAU;20226-TOP MORANGOS E VERDURAS FARIA LTDA;2026-09-07-00.00.00.000000;2026-09-08-00.00.00.000000;18;650;RECEBIDA;I;;92238;LIBERADA;;21260944286411000160550010000051931100051930
429686;6;R063-MERC STI;5320-DIBRASA DISTRIBUIDORA BRASIL L;2026-09-05-00.00.00.000000;2026-09-08-00.00.00.000000;8;4013,5;RECEBIDA;I;;92309;LIBERADA;;21260969387066000263550060004296861054373029
6983;1;R001-EMP.CALHAU;8014-PRODUTORA E DISTRIBUIDORA DE L;2026-09-05-00.00.00.000000;2026-09-08-00.00.00.000000;18;5822,9;RECEBIDA;I;;92225;LIBERADA;;21260949208364000150550010000069831000013000
6992;1;R001-EMP.CALHAU;8014-PRODUTORA E DISTRIBUIDORA DE L;2026-09-07-00.00.00.000000;2026-09-08-00.00.00.000000;18;492;RECEBIDA;I;;92239;LIBERADA;;21260949208364000150550010000069921000013000
42763;3;R008-COHATRAC 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;51;1799;RECEBIDA;I;;90753;LIBERADA;;21260903835761000151550030000427631416001762
42765;3;R008-COHATRAC 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;51;11269,88;RECEBIDA;I;;90755;LIBERADA;;21260903835761000151550030000427651386470136
42764;3;R008-COHATRAC 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;51;959,6;RECEBIDA;I;;90754;LIBERADA;;21260903835761000151550030000427641409531430
42548;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;51;3346,6;RECEBIDA;I;;90247;LIBERADA;;21260903835761000151550030000425481242768837
42880;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;56;7102,44;RECEBIDA;I;;90868;LIBERADA;;21260903835761000151550030000428801522331602
42767;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;55;15977,96;RECEBIDA;I;;90770;LIBERADA;;21260903835761000151550030000427671712365098
42836;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;51;858,67;RECEBIDA;I;;90846;LIBERADA;;21260903835761000151550030000428361228265993
42705;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;51;376,32;RECEBIDA;I;;90649;LIBERADA;;21260903835761000151550030000427051256002169
42664;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;51;22;RECEBIDA;I;;90562;LIBERADA;;21260903835761000151550030000426641149739082
42684;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;67;16675,36;RECEBIDA;I;;90592;LIBERADA;;21260903835761000151550030000426841844501059
42532;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;56;119,4;RECEBIDA;I;;90231;LIBERADA;;21260903835761000151550030000425321674978648
42768;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;55;1079,6;RECEBIDA;I;;90771;LIBERADA;;21260903835761000151550030000427681238267857
42731;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;51;23,17;RECEBIDA;I;;90697;LIBERADA;;21260903835761000151550030000427311125279574
42630;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-07-00.00.00.000000;55;13142,16;RECEBIDA;I;;90500;LIBERADA;;21260903835761000151550030000426301486444640
16498;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-07-00.00.00.000000;5;1537,61;RECEBIDA;I;;91710;LIBERADA;;23260924675719000190570010000164981000343206
42129;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-03-00.00.00.000000;2026-09-07-00.00.00.000000;55;5576,24;RECEBIDA;I;;89470;LIBERADA;;21260903835761000151550030000421291537278116
16500;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-07-00.00.00.000000;5;293,66;RECEBIDA;I;;91713;LIBERADA;;23260924675719000190570010000165001000343222
182715;3;R001-EMP.CALHAU;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-03-00.00.00.000000;2026-09-07-00.00.00.000000;8;91237,8;RECEBIDA;I;;91711;LIBERADA;;21260903835761002600550030001827151643800166
16502;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-07-00.00.00.000000;5;391,55;RECEBIDA;I;;91695;LIBERADA;;23260924675719000190570010000165021000343243
16504;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-07-00.00.00.000000;5;559,39;RECEBIDA;I;;91722;LIBERADA;;23260924675719000190570010000165041000343264
16505;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-07-00.00.00.000000;5;167,93;RECEBIDA;I;;91724;LIBERADA;;23260924675719000190570010000165051000343270
16492;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-07-00.00.00.000000;5;1931,53;RECEBIDA;I;;91726;LIBERADA;;23260924675719000190570010000164921000343148
16501;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-07-00.00.00.000000;5;546,76;RECEBIDA;I;;91733;LIBERADA;;23260924675719000190570010000165011000343238
16506;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-07-00.00.00.000000;5;4451,97;RECEBIDA;I;;91737;LIBERADA;;23260924675719000190570010000165061000343285
16507;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-09-00.00.00.000000;5;721,77;RECEBIDA;I;;91741;LIBERADA;;23260924675719000190570010000165071000343290
42995;3;R050-ATELIE CLH;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-07-00.00.00.000000;59;5264,4;RECEBIDA;I;;90966;LIBERADA;;21260903835761000151550030000429951318483953
43020;3;R050-ATELIE CLH;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-07-00.00.00.000000;59;18385,12;RECEBIDA;I;;90991;LIBERADA;;21260903835761000151550030000430201820304959
43021;3;R050-ATELIE CLH;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-07-00.00.00.000000;59;9849,74;RECEBIDA;I;;90992;LIBERADA;;21260903835761000151550030000430211658426893
2408;3;R050-ATELIE CLH;1-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-05-00.00.00.000000;2026-09-07-00.00.00.000000;50;4135,8;RECEBIDA;I;;91071;LIBERADA;;21260907555950000121550030000024081107086434
296297;2;R064-EMP.THE;6366-INDUSTRIA FRANGOFORTE LTDA;2026-09-04-00.00.00.000000;2026-09-07-00.00.00.000000;15;1921,88;RECEBIDA;I;;91592;LIBERADA;;22260901435283000167550020002962971143192900
364;1;R064-EMP.THE;7755-E S SOUZA LTDA;2026-09-06-00.00.00.000000;2026-09-07-00.00.00.000000;18;940,7;RECEBIDA;I;;91555;LIBERADA;;22260932295648000129550010000003641001140061
278;1;R064-EMP.THE;13528-J H F DOS SANTOS LTDA;2026-09-04-00.00.00.000000;2026-09-07-00.00.00.000000;18;6553,4;RECEBIDA;I;;91588;LIBERADA;;22260962657521000173550010000002781300002829
42994;3;R050-ATELIE CLH;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-07-00.00.00.000000;51;9440;RECEBIDA;I;;90965;LIBERADA;;21260903835761000151550030000429941278122761
612733;3;R050-ATELIE CLH;6085-LDA - COM. DE GENEROS ALIMENTICIOS LTDA;2026-09-05-00.00.00.000000;2026-09-07-00.00.00.000000;1;7442,95;RECEBIDA;I;;91580;LIBERADA;;21260935112135000123550030006127331375452341
8208;1;R050-ATELIE CLH;6973-ANTONIO JOSE HACHEM;2026-09-05-00.00.00.000000;2026-09-07-00.00.00.000000;8;380;RECEBIDA;I;;91602;LIBERADA;;21260924144894000151550010000082081000155696
179879;4;R072-MERC MAIOB;10-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-05-00.00.00.000000;2026-09-08-00.00.00.000000;53;29826,73;RECEBIDA;I;;92308;LIBERADA;;21260907555950001012550040001798791461535061
27986;1;R001-EMP.CALHAU;1508-SUNSET DISTRIBUIDORA DE ALIMEN;2026-08-31-00.00.00.000000;2026-09-08-00.00.00.000000;16;2807,28;RECEBIDA;I;;92221;LIBERADA;;21260843215639000105550010000279861446487880
93465;2;R001-EMP.CALHAU;5372-SITIO COMERCIO DE FRUTAS LTDA;2026-09-05-00.00.00.000000;2026-09-08-00.00.00.000000;18;1740,24;RECEBIDA;I;;92234;LIBERADA;;21260928123758000136550020000934651270483979
43469;3;R027-EMP.PNS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-08-00.00.00.000000;51;722,16;RECEBIDA;I;;91639;LIBERADA;;21260903835761000151550030000434691050001090
43529;3;R027-EMP.PNS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-08-00.00.00.000000;51;3419,76;RECEBIDA;I;;91773;LIBERADA;;21260903835761000151550030000435291290550691
43600;3;R027-EMP.PNS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-08-00.00.00.000000;51;11287,6;RECEBIDA;I;;91846;LIBERADA;;21260903835761000151550030000436001252999722
43601;3;R027-EMP.PNS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-08-00.00.00.000000;51;139;RECEBIDA;I;;91847;LIBERADA;;21260903835761000151550030000436011656284099
42879;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;56;8122,38;RECEBIDA;I;;90867;LIBERADA;;21260903835761000151550030000428791198639715
3563;3;R028-EMP.TURU;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;50;127,2;RECEBIDA;I;;90646;LIBERADA;;21260907555950005000550030000035631594137224
3604;3;R028-EMP.TURU;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-05-00.00.00.000000;2026-09-05-00.00.00.000000;50;716,99;RECEBIDA;I;;91407;LIBERADA;;21260907555950005000550030000036041826343752
43313;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-05-00.00.00.000000;2026-09-05-00.00.00.000000;55;12003,93;RECEBIDA;I;;91401;LIBERADA;;21260903835761000151550030000433131456552108
42527;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;57;8258,7;RECEBIDA;I;;90226;LIBERADA;;21260903835761000151550030000425271977643367
42528;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;57;1570,8;RECEBIDA;I;;90227;LIBERADA;;21260903835761000151550030000425281866641428
42526;3;R028-EMP.TURU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-04-00.00.00.000000;2026-09-05-00.00.00.000000;56;238,8;RECEBIDA;I;;90225;LIBERADA;;21260903835761000151550030000425261619848668
109950;3;R028-EMP.TURU;8345-TERRA NORDESTE ATACADO DE GENEROS ALIMEN;2026-09-03-00.00.00.000000;2026-09-05-00.00.00.000000;18;631,51;RECEBIDA;I;;90370;LIBERADA;;21260929658992000120550030001099501031696515
16545;1;R028-EMP.TURU;20749-C A PIVATTO COMERCIO LTDA;2026-09-03-00.00.00.000000;2026-09-05-00.00.00.000000;18;147,5;RECEBIDA;I;;90372;LIBERADA;;21260923828178000120550010000165451100165458
2021;3;R029-EMP.PDA;29-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-06-00.00.00.000000;2026-09-06-00.00.00.000000;202;135,53;RECEBIDA;I;;91514;LIBERADA;;21260907555950002922550030000020211257806281
379;3;R005-MERC CRV90;5-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-06-00.00.00.000000;2026-09-06-00.00.00.000000;202;93,13;RECEBIDA;I;;91515;LIBERADA;;21260907555950000555550030000003791843840071
16509;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-07-00.00.00.000000;5;185,81;RECEBIDA;I;;91742;LIBERADA;;23260924675719000190570010000165091000343317
16489;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-08-00.00.00.000000;5;260,04;RECEBIDA;I;;91748;LIBERADA;;23260924675719000190570010000164891000343118
16493;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-09-00.00.00.000000;5;303,64;RECEBIDA;I;;91751;LIBERADA;;23260924675719000190570010000164931000343153
16494;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-10-00.00.00.000000;5;647,67;RECEBIDA;I;;91752;LIBERADA;;23260924675719000190570010000164941000343169
16495;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-10-00.00.00.000000;5;21,87;RECEBIDA;I;;91753;LIBERADA;;23260924675719000190570010000164951000343174
16496;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-08-00.00.00.000000;5;409,59;RECEBIDA;I;;91755;LIBERADA;;23260924675719000190570010000164961000343180
16497;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-02-00.00.00.000000;2026-09-09-00.00.00.000000;5;208,03;RECEBIDA;I;;91756;LIBERADA;;23260924675719000190570010000164971000343195
115685;0;C001-CD BR;4844-LITORAL NORTE IND.ALIMENTICIA;2026-08-28-00.00.00.000000;2026-09-07-00.00.00.000000;1;9316,8;RECEBIDA;I;;88954;LIBERADA;;35260804824891000151550000001156851281229116
