NUMERO_NF;SERIE;EMPRESA;FORNECEDOR;DATA_EMISSAO;DATA_ENTRADA;CGO;VALOR_TOTAL;SITUACAO_;SITUACAO;SEQNOTAFISCAL;SEQAUXNOTAFISCAL;SITUACAO_CONFERENCIA;USUARIO_CONFERENCIA;CHAVE_ACESSO
7350;0;R040-B.FATIMA 1;1252-OLIVEIRA ARRUDA REPRESENTACOES COMERCIO;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;;1100;XML;X;3618741;;;;21260931884958000116550000000073501002278509
1335;1;R041-C.OPERARIA;1455-V P SANTOS;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;;240;XML;X;3641196;;;;21260914594167000132550010000013351300003232
41669;3;R041-C.OPERARIA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;13203,76;RECEBIMENTO;R;;88643;;;21260903835761000151550030000416691677218769
41432;3;R041-C.OPERARIA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;67;83,94;RECEBIMENTO;R;;88251;;;21260903835761000151550030000414321600327279
41671;3;R041-C.OPERARIA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;1934,4;RECEBIMENTO;R;;88645;;;21260903835761000151550030000416711280210189
41330;3;R041-C.OPERARIA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;67;10811,98;RECEBIMENTO;R;;88104;;;21260903835761000151550030000413301114607709
41670;3;R041-C.OPERARIA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;5965,36;RECEBIMENTO;R;;88644;;;21260903835761000151550030000416701299975981
1328;1;R042-V.PALMEIRA;1455-V P SANTOS;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;;160;XML;X;3628663;;;;21260914594167000132550010000013281300003165
41712;3;R042-V.PALMEIRA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;524,75;RECEBIMENTO;R;;88749;;;21260903835761000151550030000417121572851731
41705;3;R042-V.PALMEIRA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;12225,05;RECEBIMENTO;R;;88737;;;21260903835761000151550030000417051704820345
41709;3;R042-V.PALMEIRA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;1649,25;RECEBIMENTO;R;;88741;;;21260903835761000151550030000417091729998759
41707;3;R042-V.PALMEIRA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;1799;RECEBIMENTO;R;;88739;;;21260903835761000151550030000417071745952690
41708;3;R042-V.PALMEIRA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;279,9;RECEBIMENTO;R;;88740;;;21260903835761000151550030000417081337459786
41706;3;R042-V.PALMEIRA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;1492,4;RECEBIMENTO;R;;88738;;;21260903835761000151550030000417061836979543
1990698;1;R043-J.PAULO 1;5209-EMPRESA BRASILEIRA DISTRIBUICA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;8;3585,49;CONFERENCIA;C;;87873;GERADA;;21260805402904001309550010019906981211172841
2370;1;R044-ANJ.GUARDA;6227-COMERCIAL TF DE ALMEIDA LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;0;654;XML;X;3630160;;;;21260953673998000151550010000023701535493613
40821;3;R044-ANJ.GUARDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;51;575,35;RECEBIDA;I;;88336;LIBERADA;;21260803835761000151550030000408211896650096
40822;3;R044-ANJ.GUARDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;51;754,8;RECEBIDA;I;;88426;LIBERADA;;21260803835761000151550030000408221424592383
40971;3;R044-ANJ.GUARDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;51;2248,75;RECEBIDA;I;;88235;LIBERADA;;21260803835761000151550030000409711968799837
1986779;1;R044-ANJ.GUARDA;5209-EMPRESA BRASILEIRA DISTRIBUICA;2026-08-29-00.00.00.000000;2026-09-01-00.00.00.000000;8;442,39;RECEBIMENTO;R;;87814;;;21260805402904001309550010019867791431291738
40973;3;R044-ANJ.GUARDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;51;2199;RECEBIDA;I;;88258;LIBERADA;;21260803835761000151550030000409731740051529
182606;3;R044-ANJ.GUARDA;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;23;35843,46;RECEBIDA;I;;88278;LIBERADA;;21260803835761002600550030001826061934882020
40970;3;R044-ANJ.GUARDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;51;8706,16;RECEBIDA;I;;88244;LIBERADA;;21260803835761000151550030000409701963409715
40972;3;R044-ANJ.GUARDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;51;1660,44;RECEBIDA;I;;88250;LIBERADA;;21260803835761000151550030000409721944321845
40969;3;R044-ANJ.GUARDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;51;10738,76;RECEBIDA;I;;88255;LIBERADA;;21260803835761000151550030000409691926306591
1330;1;R045-R.GRANDE;1455-V P SANTOS;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;;250;XML;X;3628664;;;;21260914594167000132550010000013301300003180
6702;1;R045-R.GRANDE;7281-R R DE ARAUJO COMERCIO;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;8;367,5;CONFERENCIA;C;;88892;GERADA;;21260918684757000107550010000067021336875431
182603;3;R045-R.GRANDE;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;23;42286,46;CONFERENCIA;C;;87764;CONFERÊNCIA;;21260803835761002600550030001826031825269059
1984862;1;R045-R.GRANDE;5209-EMPRESA BRASILEIRA DISTRIBUICA;2026-08-28-00.00.00.000000;2026-09-01-00.00.00.000000;8;1303,03;RECEBIDA;I;;87314;LIBERADA;;21260805402904001309550010019848621239161111
41486;3;R046-V. CAFETEI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;67;7193,91;RECEBIMENTO;R;;88329;;;21260903835761000151550030000414861132519000
2366;1;R046-V. CAFETEI;6227-COMERCIAL TF DE ALMEIDA LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;8;1177,14;CONFERENCIA;C;;88685;GERADA;;21260953673998000151550010000023661870948764
2372;1;R046-V. CAFETEI;6227-COMERCIAL TF DE ALMEIDA LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;8;327;CONFERENCIA;C;;88683;GERADA;;21260953673998000151550010000023721892737658
2357;1;R047-S. EFIGENI;6227-COMERCIAL TF DE ALMEIDA LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;8;200,1;CONFERENCIA;C;;87757;GERADA;;21260853673998000151550010000023571168581225
2374;1;R047-S. EFIGENI;6227-COMERCIAL TF DE ALMEIDA LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;8;327;CONFERENCIA;C;;88625;GERADA;;21260953673998000151550010000023741862862599
2364;1;R047-S. EFIGENI;6227-COMERCIAL TF DE ALMEIDA LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;8;312,84;CONFERENCIA;C;;88620;GERADA;;21260953673998000151550010000023641421924898
41423;3;R047-S. EFIGENI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;67;5935,31;RECEBIMENTO;R;;88237;;;21260903835761000151550030000414231422401908
41290;3;R048-MAIOBAO 3;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;8320,77;RECEBIDA;I;;88012;LIBERADA;;21260903835761000151550030000412901476300001
41291;3;R048-MAIOBAO 3;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;1049,5;RECEBIDA;I;;88013;LIBERADA;;21260903835761000151550030000412911443973551
41292;3;R048-MAIOBAO 3;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;8820,26;RECEBIDA;I;;88014;LIBERADA;;21260903835761000151550030000412921203032512
41293;3;R048-MAIOBAO 3;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;2302,56;RECEBIDA;I;;88015;LIBERADA;;21260903835761000151550030000412931477103767
41295;3;R048-MAIOBAO 3;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;1928,43;RECEBIDA;I;;88017;LIBERADA;;21260903835761000151550030000412951834895434
41266;3;R048-MAIOBAO 3;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;67;9712,86;RECEBIMENTO;R;;87939;;;21260903835761000151550030000412661147531601
6699;1;R048-MAIOBAO 3;7281-R R DE ARAUJO COMERCIO;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;0;1050;XML;X;3615554;;;;21260918684757000107550010000066991756015390
2363;1;R048-MAIOBAO 3;6227-COMERCIAL TF DE ALMEIDA LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;;712,92;XML;X;3627125;;;;21260953673998000151550010000023631941071582
6703;1;R048-MAIOBAO 3;7281-R R DE ARAUJO COMERCIO;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;;735;XML;X;3630163;;;;21260918684757000107550010000067031156244686
182641;3;R048-MAIOBAO 3;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;;74018,92;XML;X;3644182;;;;21260903835761002600550030001826411398940627
41294;3;R048-MAIOBAO 3;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;4497,5;RECEBIDA;I;;88016;LIBERADA;;21260903835761000151550030000412941476577860
41296;3;R048-MAIOBAO 3;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;5497,5;RECEBIDA;I;;88018;LIBERADA;;21260903835761000151550030000412961324636019
1320;1;R049-S.FRANC 1;1455-V P SANTOS;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;;380;XML;X;3630164;;;;21260914594167000132550010000013201300003086
41585;3;R049-S.FRANC 1;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;56;238,4;RECEBIMENTO;R;;88391;;;21260903835761000151550030000415851492776771
182599;3;R049-S.FRANC 1;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;23;64717,36;CONFERENCIA;C;;88252;GERADA;;21260803835761002600550030001825991828491084
41605;3;R049-S.FRANC 1;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;57;1139,9;RECEBIMENTO;R;;88411;;;21260903835761000151550030000416051643519904
41604;3;R049-S.FRANC 1;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;56;1821,6;RECEBIMENTO;R;;88410;;;21260903835761000151550030000416041493105312
611996;3;R050-ATELIE CLH;6085-LDA - COM. DE GENEROS ALIMENTICIOS LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;1;395,64;RECEBIDA;I;;88567;LIBERADA;;21260935112135000123550030006119961237115362
41321;3;R050-ATELIE CLH;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;51;5349,7;RECEBIMENTO;R;;88073;;;21260903835761000151550030000413211692814229
41144;3;R050-ATELIE CLH;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;59;5039,13;RECEBIDA;I;;87673;LIBERADA;;21260903835761000151550030000411441549182951
769;55;R050-ATELIE CLH;20166-ZILENE DA S DIAS DAMASCENO;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;9;90;RECEBIDA;I;;88511;LIBERADA;;21260946545815000157550550000007691300004320
75143;1;R050-ATELIE CLH;2646-HIDROFOLHAS CULTIVO DE HORT LT;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;8;627,2;RECEBIDA;I;;88512;LIBERADA;;22260812899448000259550010000751431816873513
611774;3;R050-ATELIE CLH;6085-LDA - COM. DE GENEROS ALIMENTICIOS LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;8;5738,6;RECEBIDA;I;;88515;LIBERADA;;21260935112135000123550030006117741216238211
611775;3;R050-ATELIE CLH;6085-LDA - COM. DE GENEROS ALIMENTICIOS LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;1;539,9;RECEBIDA;I;;88520;LIBERADA;;21260935112135000123550030006117751150502096
1007;1;R050-ATELIE CLH;6473-F R CADILHE BRANDAO & CIA LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;8;35;RECEBIDA;I;;88539;LIBERADA;;21260908304468000181550010000010071224457262
8196;1;R050-ATELIE CLH;6973-ANTONIO JOSE HACHEM;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;8;760;RECEBIDA;I;;88541;LIBERADA;;21260924144894000151550010000081961000155456
33494;1;R050-ATELIE CLH;6341-CANTINHO DISTRIBUIDORA LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;8;3050;RECEBIDA;I;;88544;LIBERADA;;21260844016976000390550010000334941860805055
611691;3;R050-ATELIE CLH;6085-LDA - COM. DE GENEROS ALIMENTICIOS LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;1;8998,3;RECEBIDA;I;;87882;LIBERADA;;21260835112135000123550030006116911123168142
1019;1;R050-ATELIE CLH;6473-F R CADILHE BRANDAO & CIA LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;8;87,5;RECEBIDA;I;;88841;LIBERADA;;21260908304468000181550010000010191599114890
2317;3;R050-ATELIE CLH;1-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;50;422,76;RECEBIDA;I;;87865;LIBERADA;;21260907555950000121550030000023171478586820
2314;3;R050-ATELIE CLH;1-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;50;60;RECEBIDA;I;;87829;LIBERADA;;21260907555950000121550030000023141699548481
40229;3;R050-ATELIE CLH;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-29-00.00.00.000000;2026-09-01-00.00.00.000000;67;6921,46;RECEBIDA;I;;86059;LIBERADA;;21260803835761000151550030000402291726065600
2310;3;R050-ATELIE CLH;1-RIO GRANDE COMERCIO DE CARNES LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;50;1229,24;RECEBIDA;I;;87415;LIBERADA;;21260807555950000121550030000023101172683777
41554;3;R050-ATELIE CLH;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;60;23115,73;RECEBIMENTO;R;;88360;;;21260903835761000151550030000415541327162529
41555;3;R050-ATELIE CLH;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;60;13797,6;RECEBIMENTO;R;;88361;;;21260903835761000151550030000415551149645968
41556;3;R050-ATELIE CLH;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;60;8643,6;RECEBIMENTO;R;;88362;;;21260903835761000151550030000415561301278907
8198;1;R050-ATELIE CLH;6973-ANTONIO JOSE HACHEM;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;8;570;CONFERENCIA;C;;88903;GERADA;;21260924144894000151550010000081981000155493
2323;3;R050-ATELIE CLH;1-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;50;459;RECEBIMENTO;R;;88055;;;21260907555950000121550030000023231923875028
41582;3;R050-ATELIE CLH;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;60;7896,6;RECEBIMENTO;R;;88388;;;21260903835761000151550030000415821312065080
2321;3;R050-ATELIE CLH;1-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;50;139,48;RECEBIMENTO;R;;88052;;;21260907555950000121550030000023211564756013
40156;3;R050-ATELIE CLH;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-28-00.00.00.000000;2026-09-02-00.00.00.000000;56;5920;RECEBIDA;I;;85942;LIBERADA;;21260803835761000151550030000401561629622217
2365;1;R051-D.MANOEL;6227-COMERCIAL TF DE ALMEIDA LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;;2550,84;XML;X;3628883;;;;21260953673998000151550010000023651706120158
41623;3;R051-D.MANOEL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;67;9361,31;RECEBIMENTO;R;;88448;;;21260903835761000151550030000416231484606369
182638;3;R051-D.MANOEL;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;;54377,29;XML;X;3645720;;;;21260903835761002600550030001826381029986043
29396;1;R052-FE EM DEUS;5422-FROSTY PRODUTOS ALIMENTICIOS L;2026-08-29-00.00.00.000000;2026-09-02-00.00.00.000000;8;816,3;RECEBIDA;I;;87042;LIBERADA;;21260835229640001809550010000293961522157400
41741;3;R052-FE EM DEUS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;9251,47;RECEBIMENTO;R;;88785;;;21260903835761000151550030000417411964066809
1982814;1;R052-FE EM DEUS;5209-EMPRESA BRASILEIRA DISTRIBUICA;2026-08-25-00.00.00.000000;2026-09-02-00.00.00.000000;8;1366,36;RECEBIDA;I;;85810;LIBERADA;;21260805402904001309550010019828141571223029
6701;1;R052-FE EM DEUS;7281-R R DE ARAUJO COMERCIO;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;;420;XML;X;3630166;;;;21260918684757000107550010000067011430443011
182642;3;R053-MAIOBAO 2;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;;78622,5;XML;X;3644184;;;;21260903835761002600550030001826421585294340
41407;3;R053-MAIOBAO 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;11348,32;RECEBIDA;I;;88215;LIBERADA;;21260903835761000151550030000414071934089837
41409;3;R053-MAIOBAO 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;1199,5;RECEBIDA;I;;88217;LIBERADA;;21260903835761000151550030000414091761731227
41477;3;R053-MAIOBAO 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;67;6945,86;RECEBIMENTO;R;;88313;;;21260903835761000151550030000414771591033877
41411;3;R053-MAIOBAO 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;2748,75;RECEBIDA;I;;88219;LIBERADA;;21260903835761000151550030000414111429298990
41408;3;R053-MAIOBAO 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;1799;RECEBIDA;I;;88216;LIBERADA;;21260903835761000151550030000414081333500068
41410;3;R053-MAIOBAO 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;2208,52;RECEBIDA;I;;88218;LIBERADA;;21260903835761000151550030000414101893949999
1767;1;R054-COHAB 2;17288-RRJ POLMAR POLPAS DE FRUTAS LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;;139,2;XML;X;3630167;;;;21260920266218000108550010000017671378150456
179744;4;R054-COHAB 2;10-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;;25867,06;XML;X;3628665;;;;21260907555950001012550040001797441110906724
41684;3;R054-COHAB 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;1459,35;RECEBIMENTO;R;;88678;;;21260903835761000151550030000416841163301925
41683;3;R054-COHAB 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;10084,41;RECEBIMENTO;R;;88677;;;21260903835761000151550030000416831909594992
12445;3;R054-COHAB 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-06-13-00.00.00.000000;2026-09-02-00.00.00.000000;56;2057,2;RECEBIMENTO;R;;88779;;;21260603835761000151550030000124451176378003
135;2;R055-V.EMBRATEL;7209-MJF MATERIAIS DE CONSTRUCAO LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;;6378,2;XML;X;3645721;;;;21260921601544000189550020000001351777157126
41216;3;R055-V.EMBRATEL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;51;4458,36;RECEBIMENTO;R;;87752;;;21260903835761000151550030000412161689185725
41136;3;R055-V.EMBRATEL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;51;3002,4;RECEBIMENTO;R;;87665;;;21260903835761000151550030000411361737382650
182608;3;R055-V.EMBRATEL;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;23;25927,69;CONFERENCIA;C;;87919;GERADA;;21260803835761002600550030001826081026196596
182607;3;R056-V.M. FECUR;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;23;22842,93;RECEBIDA;I;;88062;LIBERADA;;21260803835761002600550030001826071146059203
41032;3;R056-V.M. FECUR;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;51;1349,25;RECEBIDA;I;;87522;LIBERADA;;21260803835761000151550030000410321219989533
41030;3;R056-V.M. FECUR;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;51;13849,33;RECEBIDA;I;;87520;LIBERADA;;21260803835761000151550030000410301614933540
1991833;1;R056-V.M. FECUR;5209-EMPRESA BRASILEIRA DISTRIBUICA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;8;443,26;RECEBIMENTO;R;;87739;;;21260805402904001309550010019918331124247844
41031;3;R056-V.M. FECUR;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;51;1279,2;RECEBIDA;I;;87521;LIBERADA;;21260803835761000151550030000410311688545401
1990708;1;R056-V.M. FECUR;5209-EMPRESA BRASILEIRA DISTRIBUICA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;8;4705,91;RECEBIMENTO;R;;87738;;;21260805402904001309550010019907081201672173
41033;3;R056-V.M. FECUR;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;51;4137,23;RECEBIDA;I;;87523;LIBERADA;;21260803835761000151550030000410331257117057
182594;3;R057-VINHAIS;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;23;33356,9;RECEBIDA;I;;88053;LIBERADA;;21260803835761002600550030001825941727750959
1319;1;R057-VINHAIS;1455-V P SANTOS;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;;330;XML;X;3627134;;;;21260914594167000132550010000013191300003077
182615;3;R058-CAMBOA;326-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;23;8567,1;RECEBIDA;I;;87870;LIBERADA;;21260803835761002600550030001826151266158472
41666;3;R058-CAMBOA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;1534,5;RECEBIMENTO;R;;88632;;;21260903835761000151550030000416661465313260
41665;3;R058-CAMBOA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;7749,16;RECEBIMENTO;R;;88631;;;21260903835761000151550030000416651502501195
41351;3;R059-MAIOBAO 4;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;6287,81;RECEBIDA;I;;88158;LIBERADA;;21260903835761000151550030000413511791563576
41352;3;R059-MAIOBAO 4;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-02-00.00.00.000000;51;2199;RECEBIDA;I;;88159;LIBERADA;;21260903835761000151550030000413521185484712
1992603;1;R059-MAIOBAO 4;5209-EMPRESA BRASILEIRA DISTRIBUICA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;8;526,9;CONFERENCIA;C;;87905;GERADA;;21260805402904001309550010019926031245104780
41438;3;R059-MAIOBAO 4;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-01-00.00.00.000000;2026-09-01-00.00.00.000000;67;4206,51;RECEBIMENTO;R;;88256;;;21260903835761000151550030000414381208823743
179669;4;R059-MAIOBAO 4;10-RIO GRANDE COMERCIO DE CARNES LTDA;2026-08-29-00.00.00.000000;2026-09-02-00.00.00.000000;53;22608,28;RECEBIDA;I;;88899;LIBERADA;;21260807555950001012550040001796691240579162
40865;3;R061-C.OLIM;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;51;10290,18;RECEBIDA;I;;88485;LIBERADA;;21260803835761000151550030000408651514330210
40866;3;R061-C.OLIM;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-08-31-00.00.00.000000;2026-09-02-00.00.00.000000;51;2539,05;RECEBIDA;I;;88486;LIBERADA;;21260803835761000151550030000408661599075641
